ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 480173, 509098, 480173, 519827, 513365, 466975, 533025, 457330, 631980,  32809,BloomfieldTownshipPrecinct10
 480468, 505850, 480468, 519532, 504194, 470152, 529848, 516560, 603160, 661939,FarmingtonHillsPrecinct23
 481076, 505255, 481076, 518924, 503622, 470736, 529264, 516330, 603400, 665640,FarmingtonHillsPrecinct24
 481958, 504383, 481958, 518042, 502736, 471614, 528386, 516470, 603440, 669199,FarmingtonHillsPrecinct25
 482689, 503620, 482689, 517311, 501929, 472341, 527659, 516910, 603480, 672407,FarmingtonHillsPrecinct26
 483458, 502811, 483458, 516542, 501091, 473099, 526901, 517200, 603590, 675446,FentonPrecinct2
 483463, 502805, 483463, 516537, 501085, 473104, 526896, 517200, 603590, 675426,FarmingtonHillsPrecinct27
 484157, 505213, 484157, 515843, 509199, 471247, 528753, 460140, 629100,  34623,BloomfieldTownshipPrecinct11
 485079, 501205, 485079, 514921, 499504, 474710, 525290, 517010, 603690, 678711,FerndalePrecinct1
 486073, 500197, 486073, 513927, 498479, 475709, 524291, 517180, 603640, 680951,FerndalePrecinct2
 487107, 502502, 487107, 512893, 508020, 473385, 526615, 444820, 637220,  60344,BrandonTownshipPrecinct2
 487295, 498965, 487295, 512705, 497263, 476912, 523088, 517020, 603830, 683354,FerndalePrecinct3
 488219, 498015, 488219, 511781, 496303, 477822, 522178, 517120, 603970, 685589,FerndalePrecinct4
 488789, 500806, 488789, 511211, 505269, 475590, 524410, 455370, 631990,  37198,BloomfieldTownshipPrecinct12
 489301, 496909, 489301, 510699, 495200, 478900, 521100, 517090, 604010, 687964,FerndalePrecinct5
 489974, 496224, 489974, 510026, 494483, 479571, 520429, 517410, 604030, 690156,FerndalePrecinct6
 490704, 495491, 490704, 509296, 493718, 480319, 519681, 517730, 603850, 692192,FerndalePrecinct7
 491292, 494896, 491292, 508708, 493116, 480902, 519098, 517800, 603900, 693479,FerndalePrecinct8
 492485, 493690, 492485, 507515, 491906, 482101, 517899, 517840, 603840, 695966,FerndalePrecinct9
 492963, 493197, 492963, 507037, 491324, 482619, 517381, 518730, 603440, 698335,HazelParkPrecinct1
 493413, 492730, 493413, 506587, 490755, 483085, 516915, 519750, 603280, 700838,HazelParkPrecinct2
 493560, 492557, 493560, 506440, 490514, 483265, 516735, 520430, 602950, 702929,HazelParkPrecinct3
 493804, 492293, 493804, 506196, 490212, 483529, 516471, 520810, 602750, 704519,HazelParkPrecinct4
 494158, 491920, 494158, 505842, 489753, 483912, 516088, 521670, 602460, 706899,HazelParkPrecinct5
 494503, 491543, 494503, 505497, 489297, 484297, 515703, 522460, 602060, 708753,HazelParkPrecinct6
 495344, 490719, 495344, 504656, 488506, 485127, 514873, 522130, 602170, 710473,HuntingtonWoodsPrecinct1
 495353, 494516, 495353, 504647, 501124, 480830, 519170, 433920, 645230,  57357,BrandonTownshipPrecinct1
 495576, 493882, 495576, 504424, 498255, 482886, 517114, 456270, 626900,  39560,BloomfieldTownshipPrecinct13
 495921, 490148, 495921, 504079, 487949, 485703, 514297, 521990, 602180, 711823,HuntingtonWoodsPrecinct2
 496539, 489533, 496539, 503461, 487350, 486315, 513685, 521830, 602240, 713347,HuntingtonWoodsPrecinct3
 496904, 492961, 496904, 503096, 500112, 481949, 518051, 428490, 649550,  48947,BloomfieldTownshipPrecinct16
 497231, 488860, 497231, 502769, 486690, 487005, 512995, 521700, 602260, 714729,HuntingtonWoodsPrecinct4
 497762, 488319, 497762, 502238, 486158, 487475, 512525, 521610, 602870, 718984,LakeAngelusPrecinct1
 497832, 488264, 497832, 502168, 486129, 487581, 512419, 521350, 602510, 716120,HuntingtonWoodsPrecinct5
 497848, 488231, 497848, 502152, 486041, 487584, 512416, 521900, 602640, 718638,KeegoHarborPrecinct1
 499061, 487035, 499061, 500939, 484873, 488792, 511208, 521620, 602690, 721635,LathrupVillagePrecinct1
 500452, 485671, 500452, 499548, 483511, 490204, 509796, 521600, 602480, 724183,LathrupVillagePrecinct2
 500632, 485467, 500632, 499368, 483230, 490419, 509581, 522370, 602130, 726238,MadisonHeightsPrecinct1
 500789, 485293, 500789, 499211, 482996, 490592, 509408, 522970, 601970, 728001,MadisonHeightsPrecinct2
 500937, 485123, 500937, 499063, 482739, 490776, 509224, 523840, 601610, 730029,MadisonHeightsPrecinct3
 501064, 484970, 501064, 498936, 482533, 490922, 509078, 524370, 601420, 731945,MadisonHeightsPrecinct4
 501071, 484971, 501071, 498929, 482472, 490924, 509076, 524990, 601470, 733724,MadisonHeightsPrecinct5
 501182, 484862, 501182, 498818, 482322, 491036, 508964, 525400, 601460, 734177,MadisonHeightsPrecinct6
 501275, 484772, 501275, 498725, 482119, 491183, 508817, 526530, 600920, 736900,MadisonHeightsPrecinct7
 501370, 484664, 501370, 498630, 481896, 491342, 508658, 527680, 600280, 740215,MadisonHeightsPrecinct8
 501477, 484533, 501477, 498523, 481669, 491508, 508492, 528640, 599690, 743014,MadisonHeightsPrecinct9
 501510, 484488, 501510, 498490, 481569, 491572, 508428, 529190, 599380, 745355,MadisonHeightsPrecinct10
 502029, 483938, 502029, 497971, 480947, 492090, 507910, 529910, 599390, 748387,MadisonHeightsPrecinct11
 502106, 483865, 502106, 497894, 480996, 492084, 507916, 528690, 600220, 751858,NorthvillePrecinct2
 502219, 483761, 502219, 497781, 480948, 492164, 507836, 528130, 600550, 754364,NoviPrecinct1
 502410, 487253, 502410, 497590, 492001, 489195, 510805, 452520, 632150,  41697,BloomfieldTownshipPrecinct14
 502512, 483474, 502512, 497488, 480736, 492395, 507605, 527380, 601170, 757556,NoviPrecinct2
 502806, 483179, 502806, 497194, 480444, 492700, 507300, 527350, 601060, 759865,NoviPrecinct3
 503166, 482833, 503166, 496834, 480118, 493055, 506945, 527150, 601110, 762466,NoviPrecinct4
 503404, 486549, 503404, 496596, 491228, 490386, 509614, 453210, 630180,  45091,BloomfieldTownshipPrecinct15
 503439, 482556, 503439, 496561, 479877, 493296, 506704, 526790, 601430, 764566,NoviPrecinct5
 503820, 482195, 503820, 496180, 479550, 493648, 506352, 526450, 601720, 767202,NoviPrecinct6
 504204, 481814, 504204, 495796, 479158, 494038, 505962, 526560, 601660, 769658,NoviPrecinct7
 504360, 481674, 504360, 495640, 479066, 494160, 505840, 526080, 602000, 772192,NoviPrecinct8
 504361, 485708, 504361, 495639, 493626, 488597, 511403, 420820, 657640,  54681,BloomfieldTownshipPrecinct18
 504552, 481497, 504552, 495448, 478907, 494347, 505653, 525900, 602050, 774492,NoviPrecinct9
 504561, 481505, 504561, 495439, 478962, 494321, 505679, 525430, 602400, 776266,NoviPrecinct10
 504888, 481173, 504888, 495112, 478619, 494655, 505345, 525540, 602330, 778516,NoviPrecinct11
 505198, 484789, 505198, 494802, 491951, 490161, 509839, 428380, 650370,  51938,BloomfieldTownshipPrecinct17
 505543, 480510, 505543, 494457, 477937, 495307, 504693, 525730, 602360, 780798,NoviPrecinct12
 505712, 480343, 505712, 494288, 477788, 495454, 504546, 525550, 602580, 783345,NoviPrecinct13
 505968, 480097, 505968, 494032, 477537, 495714, 504286, 525600, 602540, 784968,NoviPrecinct14
 506226, 479849, 506226, 493774, 477309, 495950, 504050, 525400, 602760, 787076,NoviPrecinct15
 506303, 479783, 506303, 493697, 477341, 495956, 504044, 524420, 603470, 789497,NoviPrecinct16
 506326, 479766, 506326, 493674, 477393, 495936, 504064, 523730, 603900, 791644,NoviPrecinct17
 506355, 479744, 506355, 493645, 477439, 495922, 504078, 523050, 604330, 794138,NoviPrecinct18
 506501, 479613, 506501, 493499, 477365, 496030, 503970, 522480, 604710, 796667,NoviPrecinct19
 506515, 479609, 506515, 493485, 477399, 496020, 503980, 522100, 604950, 798300,NoviPrecinct20
 506708, 479425, 506708, 493292, 477302, 496142, 503858, 521230, 605660, 800711,NoviPrecinct21
 506781, 479373, 506781, 493219, 477391, 496117, 503883, 519820, 606640, 808766,NoviPrecinct25
 506903, 479226, 506903, 493097, 477078, 496343, 503657, 521480, 605600, 802688,NoviPrecinct22
 506962, 479175, 506962, 493038, 477075, 496380, 503620, 521000, 605820, 804767,NoviPrecinct23
 506988, 479163, 506988, 493012, 477140, 496358, 503642, 520230, 606300, 807163,NoviPrecinct24
 507267, 478885, 507267, 492733, 476895, 496608, 503392, 519900, 606590, 810172,OakParkPrecinct1
 507425, 478729, 507425, 492575, 476674, 496809, 503191, 520550, 606160, 812175,OakParkPrecinct2
 507709, 478463, 507709, 492291, 476365, 497137, 502863, 520980, 605720, 814413,OakParkPrecinct3
 507838, 478342, 507838, 492162, 476189, 497318, 502682, 521530, 605200, 816074,OakParkPrecinct4
 508487, 477685, 508487, 491513, 475533, 497969, 502031, 521520, 605180, 817434,OakParkPrecinct5
 509162, 477027, 509162, 490838, 474850, 498666, 501334, 521770, 604960, 819412,OakParkPrecinct6
 510207, 475991, 510207, 489793, 473819, 499713, 500287, 521720, 604940, 821458,OakParkPrecinct7
 511347, 474866, 511347, 488653, 472686, 500879, 499121, 521800, 604680, 823591,OakParkPrecinct8
 512433, 473792, 512433, 487567, 471600, 501988, 498012, 521920, 604450, 825682,OakParkPrecinct9
 513655, 472589, 513655, 486345, 470387, 503229, 496771, 522020, 604260, 828047,OakParkPrecinct10
 514320, 471924, 514320, 485680, 469700, 503911, 496089, 522240, 604090, 829805,OakParkPrecinct11
 515399, 470841, 515399, 484601, 468615, 505013, 494987, 522260, 603860, 832102,OakParkPrecinct12
 516482, 469775, 516482, 483518, 467553, 506095, 493905, 522220, 603870, 834236,OakParkPrecinct13
 517115, 469139, 517115, 482885, 466909, 506741, 493259, 522300, 603740, 835941,OakParkPrecinct14
 517846, 468414, 517846, 482154, 466178, 507465, 492535, 522360, 603810, 837666,OakParkPrecinct15
 518050, 468212, 518050, 481950, 466017, 507631, 492369, 521950, 604190, 842336,OrchardLakePrecinct1
 518442, 467806, 518442, 481558, 465577, 508048, 491952, 522290, 603940, 839559,OakParkPrecinct16
 519086, 467175, 519086, 480914, 465010, 508670, 491330, 521650, 604160, 845464,PleasantRidgePrecinct1
 520418, 465853, 520418, 479582, 463688, 510016, 489984, 521650, 604020, 848121,PontiacPrecinct1
 521147, 465124, 521147, 478853, 462947, 510751, 489249, 521770, 603960, 849964,PontiacPrecinct2
 522089, 464175, 522089, 477911, 461992, 511711, 488289, 521830, 603780, 852230,PontiacPrecinct3
 522458, 463793, 522458, 477542, 461589, 512090, 487910, 522040, 603680, 854068,PontiacPrecinct4
 523006, 463247, 523006, 476994, 461021, 512660, 487340, 522260, 603460, 855796,PontiacPrecinct5
 523832, 462413, 523832, 476168, 460188, 513482, 486518, 522250, 603500, 857897,PontiacPrecinct6
 524067, 462176, 524067, 475933, 459945, 513713, 486287, 522310, 603540, 858747,PontiacPrecinct7
 524389, 461827, 524389, 475611, 459556, 514044, 485956, 522710, 603450, 860734,PontiacPrecinct8
 524832, 461385, 524832, 475168, 459100, 514486, 485514, 522850, 603460, 862040,PontiacPrecinct9
 524921, 461299, 524921, 475079, 459000, 514581, 485419, 522990, 603400, 862556,PontiacPrecinct10
 525452, 460757, 525452, 474548, 458422, 515129, 484871, 523350, 603230, 865412,PontiacPrecinct11
 525862, 460338, 525862, 474138, 457981, 515562, 484438, 523570, 603000, 867559,PontiacPrecinct12
 526389, 459792, 526389, 473611, 457418, 516096, 483904, 523740, 602930, 869711,PontiacPrecinct13
 526994, 459177, 526994, 473006, 456807, 516692, 483308, 523700, 603020, 871278,PontiacPrecinct14
 528062, 458128, 528062, 471938, 455746, 517776, 482224, 523820, 602860, 873694,PontiacPrecinct15
 528984, 457202, 528984, 471016, 454805, 518728, 481272, 523970, 602560, 875983,PontiacPrecinct16
 528992, 457273, 528992, 471008, 455040, 518992, 481008, 522330, 600000, 956277,RochesterHillsPrecinct26
 528998, 457281, 528998, 471002, 455052, 519007, 480993, 522290, 599910, 958635,RochesterHillsPrecinct27
 529088, 457156, 529088, 470912, 454861, 519108, 480892, 522950, 599800, 953130,RochesterHillsPrecinct25
 529092, 457204, 529092, 470908, 454945, 519153, 480847, 522590, 599390, 969179,RochesterHillsPrecinct32
 529118, 457161, 529118, 470882, 454915, 519159, 480841, 522460, 599590, 962191,RochesterHillsPrecinct29
 529130, 457159, 529130, 470870, 454895, 519182, 480818, 522640, 599480, 966949,RochesterHillsPrecinct31
 529147, 457127, 529147, 470853, 454884, 519196, 480804, 522430, 599510, 965031,RochesterHillsPrecinct30
 529170, 457117, 529170, 470830, 454875, 519196, 480804, 522420, 599740, 960819,RochesterHillsPrecinct28
 529216, 457023, 529216, 470784, 454699, 519244, 480756, 523240, 599720, 950305,RochesterHillsPrecinct24
 529273, 456949, 529273, 470727, 454610, 519269, 480731, 523390, 600040, 944580,RochesterHillsPrecinct21
 529277, 456951, 529277, 470723, 454634, 519268, 480732, 523170, 600090, 946317,RochesterHillsPrecinct22
 529282, 456945, 529282, 470718, 454634, 519280, 480720, 523110, 600020, 947988,RochesterHillsPrecinct23
 529398, 456770, 529398, 470602, 454363, 519151, 480849, 524070, 602470, 877568,PontiacPrecinct17
 529536, 456768, 529536, 470464, 454537, 519577, 480423, 522310, 599590, 971728,RoyalOakPrecinct1
 529597, 456602, 529597, 470403, 454255, 519574, 480426, 523470, 600230, 940390,RochesterHillsPrecinct19
 529617, 456589, 529617, 470383, 454238, 519618, 480382, 523510, 599990, 941935,RochesterHillsPrecinct20
 529676, 456479, 529676, 470324, 454058, 519434, 480566, 524210, 602420, 878633,PontiacPrecinct18
 529793, 456401, 529793, 470207, 454033, 519774, 480226, 523680, 600190, 938670,RochesterHillsPrecinct18
 529846, 456440, 529846, 470154, 454205, 519881, 480119, 522350, 599650, 974590,RoyalOakPrecinct2
 529970, 456221, 529970, 470030, 453830, 519953, 480047, 523910, 600170, 936790,RochesterHillsPrecinct17
 530009, 456180, 530009, 469991, 453759, 519995, 480005, 524210, 600140, 933733,RochesterHillsPrecinct16
 530032, 456244, 530032, 469968, 454026, 520053, 479947, 522180, 599790, 976613,RoyalOakPrecinct3
 530178, 456024, 530178, 469822, 453623, 520138, 479862, 524010, 600400, 930794,RochesterHillsPrecinct15
 530326, 455947, 530326, 469674, 453730, 520336, 479664, 522170, 599900, 978742,RoyalOakPrecinct4
 530335, 455875, 530335, 469665, 453515, 520259, 479741, 523600, 600760, 928607,RochesterHillsPrecinct14
 530414, 455792, 530414, 469586, 453406, 520338, 479662, 523860, 600760, 925494,RochesterHillsPrecinct13
 530618, 455525, 530618, 469382, 453088, 520386, 479614, 524370, 602320, 880767,PontiacPrecinct19
 530631, 455643, 530631, 469369, 453429, 520625, 479375, 522140, 600060, 980688,RoyalOakPrecinct5
 530635, 455557, 530635, 469365, 453160, 520573, 479427, 523970, 600620, 923397,RochesterHillsPrecinct12
 530956, 455228, 530956, 469044, 452852, 520866, 479134, 523760, 600900, 920656,RochesterHillsPrecinct11
 530975, 455215, 530975, 469025, 452846, 520879, 479121, 523690, 600960, 916812,RochesterHillsPrecinct9
 531047, 455143, 531047, 468953, 452747, 520949, 479051, 523960, 600980, 913973,RochesterHillsPrecinct8
 531081, 455113, 531081, 468919, 452762, 520984, 479016, 523510, 600970, 918663,RochesterHillsPrecinct10
 531167, 455014, 531167, 468833, 452611, 521057, 478943, 524030, 601100, 912667,RochesterHillsPrecinct7
 531185, 455060, 531185, 468815, 452860, 521155, 478845, 522000, 600300, 983972,RoyalOakPrecinct6
 531252, 454934, 531252, 468748, 452529, 521130, 478870, 524050, 601220, 911321,RochesterHillsPrecinct6
 531485, 454697, 531485, 468515, 452311, 521355, 478645, 523860, 601300, 908118,RochesterHillsPrecinct5
 531546, 454705, 531546, 468454, 452506, 521507, 478493, 521990, 600390, 986221,RoyalOakPrecinct7
 531549, 454594, 531549, 468451, 452159, 521323, 478677, 524350, 602260, 882930,PontiacPrecinct20
 531767, 454421, 531767, 468233, 452052, 521593, 478407, 523690, 601740, 900717,RochesterHillsPrecinct1
 531790, 454405, 531790, 468210, 452043, 521622, 478378, 523620, 601680, 905471,RochesterHillsPrecinct4
 531811, 454370, 531811, 468189, 452024, 521622, 478378, 523460, 601890, 903737,RochesterHillsPrecinct3
 531819, 454357, 531819, 468181, 451990, 521626, 478374, 523670, 601930, 898126,RochesterPrecinct6
 531841, 454411, 531841, 468159, 452218, 521810, 478190, 521930, 600310, 989237,RoyalOakPrecinct8
 531871, 454314, 531871, 468129, 451940, 521697, 478303, 523740, 601740, 901891,RochesterHillsPrecinct2
 531978, 454188, 531978, 468022, 451817, 521771, 478229, 523710, 602070, 896668,RochesterPrecinct5
 532338, 453894, 532338, 467662, 451744, 522276, 477724, 521500, 600620, 992605,RoyalOakPrecinct9
 532378, 453762, 532378, 467622, 451360, 522186, 477814, 524020, 601920, 894053,RochesterPrecinct4
 532486, 453655, 532486, 467514, 451207, 522273, 477727, 524480, 602130, 885148,PontiacPrecinct21
 532527, 453614, 532527, 467473, 451184, 522333, 477667, 524300, 601940, 892405,RochesterPrecinct3
 532543, 453599, 532543, 467457, 451167, 522349, 477651, 524320, 601940, 890598,RochesterPrecinct2
 532579, 453655, 532579, 467421, 451531, 522484, 477516, 521240, 600950, 995080,RoyalOakPrecinct10
 532601, 453530, 532601, 467399, 451107, 522383, 477617, 524230, 602180, 887470,RochesterPrecinct1
 532786, 453443, 532786, 467214, 451335, 522672, 477328, 521080, 601140, 997218,RoyalOakPrecinct11
 532994, 453221, 532994, 467006, 451121, 522857, 477143, 521000, 601370, 999489,RoyalOakPrecinct12
 533234, 452993, 533234, 466766, 450922, 523065, 476935, 520710, 601690,1002048,RoyalOakPrecinct13
 533449, 452781, 533449, 466551, 450758, 523232, 476768, 520230, 602170,1004171,RoyalOakPrecinct14
 533694, 452519, 533694, 466306, 450500, 523472, 476528, 520190, 602220,1006040,RoyalOakPrecinct15
 534029, 452182, 534029, 465971, 450162, 523807, 476193, 520200, 602220,1009330,RoyalOakPrecinct16
 534297, 451910, 534297, 465703, 449899, 524064, 475936, 520110, 602330,1011658,RoyalOakPrecinct17
 534595, 451608, 534595, 465405, 449593, 524346, 475654, 520150, 602490,1014043,RoyalOakPrecinct18
 534896, 451282, 534896, 465104, 449276, 524642, 475358, 520060, 602540,1017544,RoyalOakPrecinct19
 535122, 451037, 535122, 464878, 449040, 524860, 475140, 519970, 602620,1020298,RoyalOakPrecinct20
 535146, 450978, 535146, 464854, 449010, 524762, 475238, 519680, 603840,1040675,SouthLyonPrecinct4
 535277, 450866, 535277, 464723, 448904, 524908, 475092, 519620, 603690,1038776,SouthLyonPrecinct3
 535476, 450680, 535476, 464524, 448665, 525227, 474773, 520150, 602490,1022960,RoyalOakPrecinct21
 535528, 450606, 535528, 464472, 448628, 525189, 474811, 519780, 603390,1035864,SouthLyonPrecinct2
 535753, 450403, 535753, 464247, 448414, 525477, 474523, 519890, 602760,1025683,RoyalOakPrecinct22
 535766, 450386, 535766, 464234, 448413, 525434, 474566, 519730, 603320,1033251,SouthLyonPrecinct1
 535909, 450248, 535909, 464091, 448260, 525622, 474378, 519880, 602870,1027826,RoyalOakPrecinct23
 535929, 450206, 535929, 464071, 448229, 525564, 474436, 519770, 603650,1043001,SouthfieldPrecinct1
 536021, 450125, 536021, 463979, 448133, 525728, 474272, 519920, 602930,1029244,RoyalOakPrecinct24
 536700, 449437, 536700, 463300, 447483, 526340, 473660, 519540, 603600,1045791,SouthfieldPrecinct2
 537379, 448762, 537379, 462621, 446797, 527036, 472964, 519650, 603430,1048041,SouthfieldPrecinct3
 538176, 447967, 538176, 461824, 445995, 527854, 472146, 519720, 603220,1050767,SouthfieldPrecinct4
 538541, 447595, 538541, 461459, 445627, 528233, 471767, 519680, 603080,1052408,SouthfieldPrecinct5
 539220, 446925, 539220, 460780, 444957, 528930, 471070, 519680, 602900,1054580,SouthfieldPrecinct6
 540102, 446062, 540102, 459898, 444094, 529825, 470175, 519680, 602770,1056953,SouthfieldPrecinct7
 540745, 445426, 540745, 459255, 443445, 530486, 469514, 519810, 602590,1058917,SouthfieldPrecinct8
 541268, 444883, 541268, 458732, 442898, 531021, 468979, 519850, 602470,1061142,SouthfieldPrecinct9
 542041, 444120, 542041, 457959, 442143, 531799, 468201, 519770, 602420,1063475,SouthfieldPrecinct10
 542957, 443204, 542957, 457043, 441231, 532727, 467273, 519730, 602300,1066008,SouthfieldPrecinct11
 543730, 442446, 543730, 456270, 440469, 533509, 466491, 519770, 602210,1068217,SouthfieldPrecinct12
 544175, 442022, 544175, 455825, 440027, 533972, 466028, 519950, 602030,1070427,SouthfieldPrecinct13
 544230, 441982, 544230, 455770, 439944, 534061, 465939, 520380, 601690,1072316,SouthfieldPrecinct14
 544810, 441403, 544810, 455190, 439366, 534651, 465349, 520370, 601590,1074076,SouthfieldPrecinct15
 545532, 440693, 545532, 454468, 438644, 535397, 464603, 520490, 601350,1076110,SouthfieldPrecinct16
 546067, 440176, 546067, 453933, 438095, 535969, 464031, 520810, 600980,1078451,SouthfieldPrecinct17
 546965, 439290, 546965, 453035, 437205, 536872, 463128, 520850, 600930,1080811,SouthfieldPrecinct18
 547507, 438748, 547507, 452493, 436654, 537419, 462581, 520940, 600880,1082551,SouthfieldPrecinct19
 548412, 437866, 548412, 451588, 435768, 538336, 461664, 520980, 600760,1084991,SouthfieldPrecinct20
 549393, 436905, 549393, 450607, 434802, 539333, 460667, 521030, 600600,1087610,SouthfieldPrecinct21
 550354, 435956, 550354, 449646, 433844, 540298, 459702, 521120, 600560,1090241,SouthfieldPrecinct22
 551190, 435138, 551190, 448810, 433023, 541154, 458846, 521150, 600360,1092764,SouthfieldPrecinct23
 551951, 434382, 551951, 448049, 432264, 541922, 458078, 521180, 600290,1094982,SouthfieldPrecinct24
 552537, 433805, 552537, 447463, 431673, 542534, 457466, 521320, 600030,1096921,SouthfieldPrecinct25
 553213, 433138, 553213, 446787, 431000, 543234, 456766, 521380, 599790,1099331,SouthfieldPrecinct26
 553961, 432398, 553961, 446039, 430254, 543996, 456004, 521440, 599650,1101508,SouthfieldPrecinct27
 554624, 431735, 554624, 445376, 429593, 544652, 455348, 521420, 599720,1103511,SouthfieldPrecinct28
 555541, 430829, 555541, 444459, 428672, 545597, 454403, 521570, 599440,1106486,SouthfieldPrecinct29
 556276, 430113, 556276, 443724, 427942, 546357, 453643, 521710, 599190,1109127,SouthfieldPrecinct30
 557028, 429373, 557028, 442972, 427202, 547119, 452881, 521710, 599090,1111540,SouthfieldPrecinct31
 557176, 429388, 557176, 442824, 427929, 546754, 453246, 514590, 604220,1214792,WixomPrecinct2
 557423, 429105, 557423, 442577, 427638, 547005, 452995, 514670, 604180,1221601,WixomPrecinct4
 557466, 429106, 557466, 442534, 427624, 547064, 452936, 514820, 604020,1212018,WixomPrecinct1
 557585, 428955, 557585, 442415, 427481, 547168, 452832, 514740, 604170,1218144,WixomPrecinct3
 557595, 428813, 557595, 442405, 426638, 547698, 452302, 521750, 598970,1113516,SouthfieldPrecinct32
 557840, 428731, 557840, 442160, 427236, 547454, 452546, 514950, 603860,1208583,WalledLakePrecinct3
 557989, 428586, 557989, 442011, 427093, 547616, 452384, 514930, 603730,1206814,WalledLakePrecinct2
 558115, 428449, 558115, 441885, 426913, 547797, 452203, 515360, 603180,1189778,TroyPrecinct25
 558138, 428430, 558138, 441862, 426949, 547764, 452236, 514810, 603740,1204243,WalledLakePrecinct1
 558141, 428424, 558141, 441859, 426878, 547813, 452187, 515460, 603280,1192662,TroyPrecinct26
 558207, 428354, 558207, 441793, 426801, 547891, 452109, 515530, 603160,1194982,TroyPrecinct27
 558213, 428365, 558213, 441787, 426848, 547875, 452125, 515170, 603380,1186579,TroyPrecinct24
 558241, 428333, 558241, 441759, 426871, 547852, 452148, 514620, 603890,1201952,TroyPrecinct31
 558298, 428280, 558298, 441702, 426793, 547925, 452075, 514870, 603730,1200097,TroyPrecinct29
 558303, 428271, 558303, 441697, 426788, 547923, 452077, 514830, 603800,1200831,TroyPrecinct30
 558363, 428212, 558363, 441637, 426665, 548039, 451961, 515470, 603240,1197068,TroyPrecinct28
 558451, 428109, 558451, 441549, 426568, 548105, 451895, 515410, 603460,1176294,TroyPrecinct21
 558461, 428107, 558461, 441539, 426551, 548121, 451879, 515560, 603400,1174194,TroyPrecinct20
 558492, 428081, 558492, 441508, 426567, 548131, 451869, 515140, 603610,1179861,TroyPrecinct22
 558494, 428089, 558494, 441506, 426578, 548133, 451867, 515110, 603610,1183531,TroyPrecinct23
 558525, 428036, 558525, 441475, 426438, 548224, 451776, 515980, 603010,1171176,TroyPrecinct19
 558528, 427893, 558528, 441472, 425719, 548649, 451351, 521740, 598790,1116191,SouthfieldPrecinct33
 558566, 428000, 558566, 441434, 426340, 548311, 451689, 516600, 602550,1169156,TroyPrecinct18
 558601, 427948, 558601, 441399, 426148, 548451, 451549, 518000, 601500,1159354,TroyPrecinct14
 558605, 427947, 558605, 441395, 426195, 548422, 451578, 517520, 601830,1164276,TroyPrecinct16
 558626, 427928, 558626, 441374, 426160, 548452, 451548, 517680, 601740,1162034,TroyPrecinct15
 558657, 427910, 558657, 441343, 426215, 548422, 451578, 516950, 602350,1167114,TroyPrecinct17
 558718, 427821, 558718, 441282, 425929, 548609, 451391, 518920, 601090,1152833,TroyPrecinct12
 558723, 427816, 558723, 441277, 425982, 548584, 451416, 518340, 601390,1156532,TroyPrecinct13
 558796, 427737, 558796, 441204, 425820, 548707, 451293, 519170, 600890,1150851,TroyPrecinct11
 558867, 427560, 558867, 441133, 425372, 548989, 451011, 521880, 598780,1117970,SouthfieldPrecinct34
 558869, 427652, 558869, 441131, 425701, 548802, 451198, 519510, 600670,1148327,TroyPrecinct10
 558925, 427587, 558925, 441075, 425611, 548871, 451129, 519760, 600540,1145563,TroyPrecinct9
 559086, 427411, 559086, 440914, 425425, 549041, 450959, 519860, 600450,1140217,TroyPrecinct7
 559109, 427374, 559109, 440891, 425336, 549108, 450892, 520380, 600010,1137867,TroyPrecinct6
 559159, 427348, 559159, 440841, 425373, 549106, 450894, 519750, 600530,1142520,TroyPrecinct8
 559164, 427321, 559164, 440836, 425273, 549169, 450831, 520480, 599950,1137118,TroyPrecinct5
 559424, 427013, 559424, 440576, 424824, 549548, 450452, 521890, 598760,1119725,SouthfieldPrecinct35
 559425, 427060, 559425, 440575, 424968, 549454, 450546, 520920, 599710,1135089,TroyPrecinct4
 559434, 427044, 559434, 440566, 424914, 549507, 450493, 521300, 599270,1131324,TroyPrecinct3
 559705, 426759, 559705, 440295, 424618, 549779, 450221, 521410, 599260,1128474,TroyPrecinct2
 559787, 426662, 559787, 440213, 424486, 549896, 450104, 521760, 598910,1125449,TroyPrecinct1
 559790, 426653, 559790, 440210, 424460, 549910, 450090, 521930, 598800,1123550,SylvanLakePrecinct1
 559883, 426553, 559883, 440117, 424354, 550021, 449979, 521990, 598620,1121515,SouthfieldPrecinct36
